place,date,time,interviewer,id.individual,choice.card,version,Block,Sum,Sum.1,infmortality.1,reducedvis.1,morbidity.1,cost.1,infmortality.2,reducedvis.2,morbidity.2,cost.2,infmortality.3,reducedvis.3,morbidity.3,cost.3,infmortality.4,reducedvis.4,morbidity.4,cost.4,Q1.air.problem,Q2.affected,Q3.affected.winter,Q4a.ways.affected,Q4b.ways.affected,Q4c.ways.affected,Q4d.ways.affected,Q4e.ways.affected,Q4f.ways.affected,Q4g.text.ways.affected,Q.5.check.air,Q6.check.regular,Q7a.access.data,Q7b.access.data,Q7c.access.data,Q7d.access.data,Q7e.access.data,Q7f.access.data,Q7g.access.data,Q7h.text.access.data,Q8a.pollutant,Q8b.pollutant,Q8c.pollutant,Q8d.pollutant,Q8e.pollutant,Q8f.pollutant,Q8g.pollutant,Q8h.text.pollutant,Q9.comparison.air,Q10.satisfaction.govt,Q11.govt.action,Q11.text.govt.action,Q12.choice,Q13.bid1,Q13.response1,Q14.bid2,Q14.response2,Q15a.who,Q15b.who,Q15c.who,Q15d.who,Q15e.who,Q16a.la,Q16b.la,Q16c.la,Q16d.la,Q16e.la,Q16f.la,Q16g.la,Q16h.la,Q16i.la,Q16j.la,Q16k.la,Q16l.la,Q16m.la,Q16n.la,Q16o.la,Q17.gender.female,Q18.age,Q19.educ,Q20.occupation,Q21.residence,Q22.income,Q23.household,Q24.stay.southdelhi,PTAX,PNOMONEY,POTHER
Munirka,43684,6:30pm,Asif,149,5,2.3,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,300,1,600,1,3,3,4,4,4,5,5,2,5,5,2,5,5,2,5,5,5,2,5,5,0,52,2,1,0,2,3,52,0,0,0
Munirka,43684,7:00pm,Asif,150,1,1.3,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,3,0,0,2,300,0,150,1,3,2,4,5,2,4,5,4,3,4,4,4,4,2,4,4,4,3,4,4,0,52,1,1,0,1,8,12,0,0,0
Munirka,43684,7:00pm,Asif,150,2,1.3,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,3,0,0,3,300,0,150,1,3,2,4,5,2,4,5,4,3,4,4,4,4,2,4,4,4,3,4,4,0,52,1,1,0,1,8,12,0,0,0
Munirka,43684,7:00pm,Asif,150,3,1.3,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,3,0,0,4,300,0,150,1,3,2,4,5,2,4,5,4,3,4,4,4,4,2,4,4,4,3,4,4,0,52,1,1,0,1,8,12,0,0,0
Munirka,43684,7:00pm,Asif,150,4,1.3,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,3,0,0,1,300,0,150,1,3,2,4,5,2,4,5,4,3,4,4,4,4,2,4,4,4,3,4,4,0,52,1,1,0,1,8,12,0,0,0
Munirka,43684,7:00pm,Asif,150,5,1.3,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,3,0,0,4,300,0,150,1,3,2,4,5,2,4,5,4,3,4,4,4,4,2,4,4,4,3,4,4,0,52,1,1,0,1,8,12,0,0,0
Munirka,43684,7:15pm,Asif,151,1,2.2,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,2,200,0,100,1,4,4,4,4,1,4,4,2,5,5,2,5,5,2,4,4,4,2,5,4,0,57,2,1,0,1,4,20,0,0,0
Munirka,43684,7:15pm,Asif,151,2,2.2,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,3,200,0,100,1,4,4,4,4,1,4,4,2,5,5,2,5,5,2,4,4,4,2,5,4,0,57,2,1,0,1,4,20,0,0,0
Munirka,43684,7:15pm,Asif,151,3,2.2,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,1,200,0,100,1,4,4,4,4,1,4,4,2,5,5,2,5,5,2,4,4,4,2,5,4,0,57,2,1,0,1,4,20,0,0,0
Munirka,43684,7:15pm,Asif,151,4,2.2,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,2,200,0,100,1,4,4,4,4,1,4,4,2,5,5,2,5,5,2,4,4,4,2,5,4,0,57,2,1,0,1,4,20,0,0,0
Munirka,43684,7:15pm,Asif,151,5,2.2,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,3,200,0,100,1,4,4,4,4,1,4,4,2,5,5,2,5,5,2,4,4,4,2,5,4,0,57,2,1,0,1,4,20,0,0,0
Munirka,43684,7:30PM,Asif,152,1,1.5,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,500,1,700,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0,67,2,1,0,2,3,67,1,0,0
Munirka,43684,7:30PM,Asif,152,2,1.5,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,500,1,700,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0,67,2,1,0,2,3,67,1,0,0
Munirka,43684,7:30PM,Asif,152,3,1.5,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,500,1,700,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0,67,2,1,0,2,3,67,1,0,0
Munirka,43684,7:30PM,Asif,152,4,1.5,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,500,1,700,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0,67,2,1,0,2,3,67,1,0,0
Munirka,43684,7:30PM,Asif,152,5,1.5,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,500,1,700,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0,67,2,1,0,2,3,67,1,0,0
Munirka,43684,8:00pm,Asif,153,1,1.5,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,500,0,250,0,2,5,2,4,2,4,5,2,2,5,2,5,4,2,2,4,5,4,4,4,0,50,2,1,0,2,7,30,1,0,0
Munirka,43684,8:00pm,Asif,153,2,1.5,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,500,0,250,0,2,5,2,4,2,4,5,2,2,5,2,5,4,2,2,4,5,4,4,4,0,50,2,1,0,2,7,30,1,0,0
Munirka,43684,8:00pm,Asif,153,3,1.5,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,500,0,250,0,2,5,2,4,2,4,5,2,2,5,2,5,4,2,2,4,5,4,4,4,0,50,2,1,0,2,7,30,1,0,0
Munirka,43684,8:00pm,Asif,153,4,1.5,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,500,0,250,0,2,5,2,4,2,4,5,2,2,5,2,5,4,2,2,4,5,4,4,4,0,50,2,1,0,2,7,30,1,0,0
Munirka,43684,8:00pm,Asif,153,5,1.5,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,500,0,250,0,2,5,2,4,2,4,5,2,2,5,2,5,4,2,2,4,5,4,4,4,0,50,2,1,0,2,7,30,1,0,0
Munirka,43684,8:45pm,Asif,154,1,1.4,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,4,0,0,3,400,0,200,1,2,5,5,5,4,4,5,2,5,5,4,5,5,2,4,5,4,2,4,4,0,40,3,3,0,2,3,14,0,0,0
Munirka,43684,8:45pm,Asif,154,2,1.4,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,4,0,0,3,400,0,200,1,2,5,5,5,4,4,5,2,5,5,4,5,5,2,4,5,4,2,4,4,0,40,3,3,0,2,3,14,0,0,0
Munirka,43684,8:45pm,Asif,154,3,1.4,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,4,0,0,1,400,0,200,1,2,5,5,5,4,4,5,2,5,5,4,5,5,2,4,5,4,2,4,4,0,40,3,3,0,2,3,14,0,0,0
Munirka,43684,8:45pm,Asif,154,4,1.4,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,4,0,0,3,400,0,200,1,2,5,5,5,4,4,5,2,5,5,4,5,5,2,4,5,4,2,4,4,0,40,3,3,0,2,3,14,0,0,0
Munirka,43684,8:45pm,Asif,154,5,1.4,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,4,0,0,2,400,0,200,1,2,5,5,5,4,4,5,2,5,5,4,5,5,2,4,5,4,2,4,4,0,40,3,3,0,2,3,14,0,0,0
Malviya Nagar,43685,4:30pm,Asif,155,1,1.5,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,5,0,0,4,500,0,250,0,4,4,4,5,4,4,4,3,3,4,3,4,4,3,4,4,4,2,4,4,0,50,1,1,0,1,7,31,0,1,0
Malviya Nagar,43685,4:30pm,Asif,155,2,1.5,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,5,0,0,4,500,0,250,0,4,4,4,5,4,4,4,3,3,4,3,4,4,3,4,4,4,2,4,4,0,50,1,1,0,1,7,31,0,1,0
Malviya Nagar,43685,4:30pm,Asif,155,3,1.5,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,5,0,0,4,500,0,250,0,4,4,4,5,4,4,4,3,3,4,3,4,4,3,4,4,4,2,4,4,0,50,1,1,0,1,7,31,0,1,0
Malviya Nagar,43685,4:30pm,Asif,155,4,1.5,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,5,0,0,4,500,0,250,0,4,4,4,5,4,4,4,3,3,4,3,4,4,3,4,4,4,2,4,4,0,50,1,1,0,1,7,31,0,1,0
Malviya Nagar,43685,4:30pm,Asif,155,5,1.5,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,5,0,0,4,500,0,250,0,4,4,4,5,4,4,4,3,3,4,3,4,4,3,4,4,4,2,4,4,0,50,1,1,0,1,7,31,0,1,0
Malviya Nagar,43685,5:00pm,Asif,156,1,1.4,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,5,0,0,4,400,0,200,0,4,4,4,4,4,4,4,2,4,4,3,4,4,2,4,4,4,2,4,4,0,60,3,2,0,3,3,60,1,0,0
Malviya Nagar,43685,5:00pm,Asif,156,2,1.4,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,5,0,0,4,400,0,200,0,4,4,4,4,4,4,4,2,4,4,3,4,4,2,4,4,4,2,4,4,0,60,3,2,0,3,3,60,1,0,0
Malviya Nagar,43685,5:00pm,Asif,156,3,1.4,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,5,0,0,4,400,0,200,0,4,4,4,4,4,4,4,2,4,4,3,4,4,2,4,4,4,2,4,4,0,60,3,2,0,3,3,60,1,0,0
Malviya Nagar,43685,5:00pm,Asif,156,4,1.4,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,5,0,0,4,400,0,200,0,4,4,4,4,4,4,4,2,4,4,3,4,4,2,4,4,4,2,4,4,0,60,3,2,0,3,3,60,1,0,0
Malviya Nagar,43685,5:00pm,Asif,156,5,1.4,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,2,5,0,0,4,400,0,200,0,4,4,4,4,4,4,4,2,4,4,3,4,4,2,4,4,4,2,4,4,0,60,3,2,0,3,3,60,1,0,0
Malviya Nagar,43685,6:00pm,Asif,157,1,2.5,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,2,500,1,700,1,2,3,4,4,2,5,5,1,5,5,2,5,5,4,3,4,5,2,5,5,0,27,3,3,0,2,6,10,0,0,0
Malviya Nagar,43685,6:00pm,Asif,157,2,2.5,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,2,500,1,700,1,2,3,4,4,2,5,5,1,5,5,2,5,5,4,3,4,5,2,5,5,0,27,3,3,0,2,6,10,0,0,0
Malviya Nagar,43685,6:00pm,Asif,157,3,2.5,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,1,500,1,700,1,2,3,4,4,2,5,5,1,5,5,2,5,5,4,3,4,5,2,5,5,0,27,3,3,0,2,6,10,0,0,0
Malviya Nagar,43685,6:00pm,Asif,157,4,2.5,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,2,500,1,700,1,2,3,4,4,2,5,5,1,5,5,2,5,5,4,3,4,5,2,5,5,0,27,3,3,0,2,6,10,0,0,0
Malviya Nagar,43685,6:00pm,Asif,157,5,2.5,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,1,500,1,700,1,2,3,4,4,2,5,5,1,5,5,2,5,5,4,3,4,5,2,5,5,0,27,3,3,0,2,6,10,0,0,0
Malviya Nagar,43685,6:45pm,Asif,158,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,1,0,1,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,odd/even,4,600,0,300,0,3,2,2,5,3,4,5,2,5,4,4,4,4,2,5,5,5,2,5,5,0,49,1,1,0,1,7,49,0,1,0
Malviya Nagar,43685,6:45pm,Asif,158,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,1,0,1,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,odd/even,4,600,0,300,0,3,2,2,5,3,4,5,2,5,4,4,4,4,2,5,5,5,2,5,5,0,49,1,1,0,1,7,49,0,1,0
Malviya Nagar,43685,6:45pm,Asif,158,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,1,0,1,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,odd/even,4,600,0,300,0,3,2,2,5,3,4,5,2,5,4,4,4,4,2,5,5,5,2,5,5,0,49,1,1,0,1,7,49,0,1,0
Malviya Nagar,43685,6:45pm,Asif,158,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,1,0,1,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,odd/even,4,600,0,300,0,3,2,2,5,3,4,5,2,5,4,4,4,4,2,5,5,5,2,5,5,0,49,1,1,0,1,7,49,0,1,0
Malviya Nagar,43685,6:45pm,Asif,158,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,1,0,1,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,odd/even,4,600,0,300,0,3,2,2,5,3,4,5,2,5,4,4,4,4,2,5,5,5,2,5,5,0,49,1,1,0,1,7,49,0,1,0
Malviya Nagar,43685,7:00pm,Asif,159,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,600,0,300,0,3,3,2,5,3,4,4,2,2,4,2,4,4,2,5,5,5,2,5,5,0,60,1,1,0,1,2,50,0,0,1
Malviya Nagar,43685,7:00pm,Asif,159,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,600,0,300,0,3,3,2,5,3,4,4,2,2,4,2,4,4,2,5,5,5,2,5,5,0,60,1,1,0,1,2,50,0,0,1
Malviya Nagar,43685,7:00pm,Asif,159,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,600,0,300,0,3,3,2,5,3,4,4,2,2,4,2,4,4,2,5,5,5,2,5,5,0,60,1,1,0,1,2,50,0,0,1
Malviya Nagar,43685,7:00pm,Asif,159,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,600,0,300,0,3,3,2,5,3,4,4,2,2,4,2,4,4,2,5,5,5,2,5,5,0,60,1,1,0,1,2,50,0,0,1
Malviya Nagar,43685,7:00pm,Asif,159,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,6,5,0,0,4,600,0,300,0,3,3,2,5,3,4,4,2,2,4,2,4,4,2,5,5,5,2,5,5,0,60,1,1,0,1,2,50,0,0,1
Malviya Nagar,43685,7:15pm,Asif,160,1,2.4,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,3,4,1,Ban Cracker,3,400,1,650,1,1,1,1,1,6,5,5,1,5,5,2,5,5,2,5,5,5,2,5,5,1,30,3,3,0,3,5,30,0,0,0
Malviya Nagar,43685,7:15pm,Asif,160,2,2.4,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,3,4,1,Ban Cracker,3,400,1,650,1,1,1,1,1,6,5,5,1,5,5,2,5,5,2,5,5,5,2,5,5,1,30,3,3,0,3,5,30,0,0,0
Malviya Nagar,43685,7:15pm,Asif,160,3,2.4,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,3,4,1,Ban Cracker,3,400,1,650,1,1,1,1,1,6,5,5,1,5,5,2,5,5,2,5,5,5,2,5,5,1,30,3,3,0,3,5,30,0,0,0
Malviya Nagar,43685,7:15pm,Asif,160,4,2.4,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,3,4,1,Ban Cracker,3,400,1,650,1,1,1,1,1,6,5,5,1,5,5,2,5,5,2,5,5,5,2,5,5,1,30,3,3,0,3,5,30,0,0,0
Malviya Nagar,43685,7:15pm,Asif,160,5,2.4,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,3,4,1,Ban Cracker,3,400,1,650,1,1,1,1,1,6,5,5,1,5,5,2,5,5,2,5,5,5,2,5,5,1,30,3,3,0,3,5,30,0,0,0
Malviya Nagar,43685,7:30PM,Asif,161,1,2.1,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,1,odd/even,4,100,1,200,0,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,25,3,3,0,2,4,3,0,0,0
Malviya Nagar,43685,7:30PM,Asif,161,2,2.1,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,1,odd/even,1,100,1,200,0,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,25,3,3,0,2,4,3,0,0,0
Malviya Nagar,43685,7:30PM,Asif,161,3,2.1,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,1,odd/even,1,100,1,200,0,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,25,3,3,0,2,4,3,0,0,0
Malviya Nagar,43685,7:30PM,Asif,161,4,2.1,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,1,odd/even,4,100,1,200,0,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,25,3,3,0,2,4,3,0,0,0
Malviya Nagar,43685,7:30PM,Asif,161,5,2.1,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,1,odd/even,4,100,1,200,0,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,25,3,3,0,2,4,3,0,0,0
Malviya Nagar,43685,7:45pm,Asif,162,1,2.3,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3,4,1,odd/even,2,300,1,600,0,5,2,3,6,5,5,5,1,5,5,5,5,5,2,5,5,5,2,5,5,0,24,3,3,0,3,3,3,0,0,0
Malviya Nagar,43685,7:45pm,Asif,162,2,2.3,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3,4,1,odd/even,3,300,1,600,0,5,2,3,6,5,5,5,1,5,5,5,5,5,2,5,5,5,2,5,5,0,24,3,3,0,3,3,3,0,0,0
